Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Dec 22",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.3%,0.3%,0.4%
"Fri, Dec 22",4:30am,GBP,Low Impact Expected,Revised Business Investment q/q,0.5%,0.2%,0.2%
"Fri, Dec 22",8:30am,CAD,High Impact Expected,GDP m/m,0.0%,0.2%,0.2%
"Fri, Dec 22",8:30am,USD,High Impact Expected,Core Durable Goods Orders m/m,-0.1%,0.5%,0.9%
"Fri, Dec 22",8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.1%,0.1%,0.2%
"Fri, Dec 22",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,1.3%,2.1%,-0.8%
"Fri, Dec 22",8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.6%,0.5%,0.2%
"Fri, Dec 22",8:30am,USD,Low Impact Expected,Personal Income m/m,0.3%,0.4%,0.4%
"Fri, Dec 22",10:00am,USD,Medium Impact Expected,New Home Sales,733K,654K,624K
"Fri, Dec 22",10:00am,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,95.9,97.1,96.8
"Fri, Dec 22",10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.7%,2.8%,
"Sun, Dec 24",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Dec 24",All Day,AUD,Non-Economic,Bank Holiday,,,
"Mon, Dec 25",All Day,CHF,Non-Economic,Bank Holiday,,,
"Mon, Dec 25",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, Dec 25",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, Dec 25",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Mon, Dec 25",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, Dec 25",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, Dec 25",All Day,USD,Non-Economic,Bank Holiday,,,
"Mon, Dec 25",All Day,NZD,Non-Economic,Bank Holiday,,,
"Mon, Dec 25",All Day,AUD,Non-Economic,Bank Holiday,,,
"Mon, Dec 25",6:30pm,JPY,Low Impact Expected,Household Spending y/y,1.7%,0.6%,0.0%
"Mon, Dec 25",6:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.9%,0.8%,0.8%
"Mon, Dec 25",6:30pm,JPY,Low Impact Expected,Tokyo Core CPI y/y,0.8%,0.7%,0.6%
"Mon, Dec 25",6:30pm,JPY,Low Impact Expected,Unemployment Rate,2.7%,2.8%,2.8%
"Mon, Dec 25",6:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Dec 25",6:50pm,JPY,Low Impact Expected,SPPI y/y,0.8%,0.8%,0.8%
"Mon, Dec 25",11:00pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Tue, Dec 26",All Day,CHF,Non-Economic,Bank Holiday,,,
"Tue, Dec 26",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Tue, Dec 26",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Tue, Dec 26",All Day,GBP,Non-Economic,Bank Holiday,,,
"Tue, Dec 26",All Day,CAD,Non-Economic,Bank Holiday,,,
"Tue, Dec 26",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,6.4%,6.3%,6.2%
"Tue, Dec 26",9:59am,USD,Low Impact Expected,Richmond Manufacturing Index,20,22,30
"Wed, Dec 27",12:00am,JPY,Low Impact Expected,Housing Starts y/y,-0.4%,-2.5%,-4.8%
"Wed, Dec 27",2:00am,CHF,Medium Impact Expected,UBS Consumption Indicator,1.67,1.68,
"Wed, Dec 27",4:00am,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,52.0,40.7,
"Wed, Dec 27",10:00am,USD,High Impact Expected,CB Consumer Confidence,122.1,128.2,128.6
"Wed, Dec 27",10:00am,USD,Medium Impact Expected,Pending Home Sales m/m,0.2%,-0.4%,3.5%
"Wed, Dec 27",6:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Wed, Dec 27",6:50pm,JPY,Low Impact Expected,Prelim Industrial Production m/m,0.6%,0.5%,0.5%
"Wed, Dec 27",6:50pm,JPY,Low Impact Expected,Retail Sales y/y,2.2%,1.1%,-0.2%
"Thu, Dec 28",12:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,0.6%,0.5%,0.5%
"Thu, Dec 28",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Dec 28",4:30am,GBP,Low Impact Expected,High Street Lending,39.5K,40.6K,40.4K
"Thu, Dec 28",5:22am,EUR,Low Impact Expected,Italian 10-y Bond Auction,1.86|1.8,1.73|1.6,
"Thu, Dec 28",8:30am,USD,High Impact Expected,Unemployment Claims,245K,240K,245K
"Thu, Dec 28",8:30am,USD,Low Impact Expected,Goods Trade Balance,-69.7B,-67.7B,-68.1B
"Thu, Dec 28",8:30am,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,0.7%,0.4%,-0.5%
"Thu, Dec 28",9:45am,USD,Medium Impact Expected,Chicago PMI,67.6,62.2,63.9
"Thu, Dec 28",10:30am,USD,Low Impact Expected,Natural Gas Storage,-112B,-115B,-182B
"Thu, Dec 28",11:00am,USD,High Impact Expected,Crude Oil Inventories,-4.6M,-3.9M,-6.5M
"Thu, Dec 28",7:30pm,AUD,Low Impact Expected,Private Sector Credit m/m,0.5%,0.4%,0.4%
"Fri, Dec 29",All Day,EUR,Medium Impact Expected,German Prelim CPI m/m,0.6%,0.5%,0.3%
"Fri, Dec 29",3:00am,EUR,Medium Impact Expected,Spanish Flash CPI y/y,1.2%,1.5%,1.7%
"Fri, Dec 29",4:00am,EUR,Medium Impact Expected,M3 Money Supply y/y,4.9%,4.9%,5.0%
"Fri, Dec 29",4:00am,EUR,Low Impact Expected,Private Loans y/y,2.8%,2.8%,2.7%
"Sat, Dec 30",7:42pm,CNY,Medium Impact Expected,Manufacturing PMI,51.6,51.6,51.8
"Sat, Dec 30",7:42pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,55.0,54.8,
"Sun, Dec 31",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Dec 31",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Dec 31",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, Dec 31",All Day,CNY,Non-Economic,Bank Holiday,,,
