Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Jan 27",3:00pm,NZD,High Impact Expected,Official Cash Rate,2.50%,2.50%,2.50%
"Wed, Jan 27",3:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Wed, Jan 27",4:45pm,NZD,High Impact Expected,Trade Balance,-53M,-130M,-799M
"Wed, Jan 27",6:50pm,JPY,Medium Impact Expected,Retail Sales y/y,-1.1%,0.1%,-1.1%
"Wed, Jan 27",7:30pm,AUD,Medium Impact Expected,Import Prices q/q,-0.3%,-0.8%,1.4%
"Thu, Jan 28",2:00am,EUR,Low Impact Expected,German Import Prices m/m,-1.2%,-1.0%,-0.2%
"Thu, Jan 28",All Day,EUR,Medium Impact Expected,German Prelim CPI m/m,-0.8%,-0.8%,-0.1%
"Thu, Jan 28",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Rate,20.9%,21.1%,21.2%
"Thu, Jan 28",4:30am,GBP,High Impact Expected,Prelim GDP q/q,0.5%,0.5%,0.4%
"Thu, Jan 28",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.6%,0.6%,0.5%
"Thu, Jan 28",5:14am,EUR,Low Impact Expected,Italian 10-y Bond Auction,1.44|1.4,1.59|1.3,
"Thu, Jan 28",6:00am,GBP,Low Impact Expected,CBI Realized Sales,16,18,19
"Thu, Jan 28",8:30am,USD,High Impact Expected,Core Durable Goods Orders m/m,-1.2%,-0.1%,0.0%
"Thu, Jan 28",8:30am,USD,High Impact Expected,Unemployment Claims,278K,281K,294K
"Thu, Jan 28",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,-5.1%,-0.6%,-0.5%
"Thu, Jan 28",10:00am,USD,Medium Impact Expected,Pending Home Sales m/m,0.1%,1.0%,-1.1%
"Thu, Jan 28",10:30am,USD,Low Impact Expected,Natural Gas Storage,-211B,-215B,-178B
"Thu, Jan 28",4:45pm,NZD,Low Impact Expected,Building Consents m/m,2.3%,2.4%,
"Thu, Jan 28",6:30pm,JPY,Medium Impact Expected,Household Spending y/y,-4.4%,-2.3%,-2.9%
"Thu, Jan 28",6:30pm,JPY,Medium Impact Expected,Tokyo Core CPI y/y,-0.1%,0.1%,0.1%
"Thu, Jan 28",6:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.1%,0.1%,0.1%
"Thu, Jan 28",6:30pm,JPY,Low Impact Expected,Unemployment Rate,3.3%,3.3%,3.3%
"Thu, Jan 28",6:50pm,JPY,Low Impact Expected,Prelim Industrial Production m/m,-1.4%,-0.3%,-0.9%
"Thu, Jan 28",7:05pm,GBP,Low Impact Expected,GfK Consumer Confidence,4,1,2
"Thu, Jan 28",7:30pm,AUD,Medium Impact Expected,PPI q/q,0.3%,0.6%,0.9%
"Thu, Jan 28",7:30pm,AUD,Low Impact Expected,Private Sector Credit m/m,0.5%,0.6%,0.4%
"Thu, Jan 28",10:38pm,JPY,High Impact Expected,BOJ Policy Rate,-0.10%,,
"Thu, Jan 28",10:38pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Fri, Jan 29",12:00am,JPY,High Impact Expected,BOJ Outlook Report,,,
"Fri, Jan 29",12:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,1.3%,1.3%,1.2%
"Fri, Jan 29",12:00am,JPY,Low Impact Expected,Housing Starts y/y,-1.3%,0.5%,1.7%
"Fri, Jan 29",1:30am,EUR,Low Impact Expected,French Flash GDP q/q,0.2%,0.2%,0.3%
"Fri, Jan 29",1:30am,JPY,High Impact Expected,BOJ Press Conference,,,
"Fri, Jan 29",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-0.2%,0.3%,0.4%
"Fri, Jan 29",2:45am,EUR,Low Impact Expected,French Consumer Spending m/m,0.7%,0.6%,-1.4%
"Fri, Jan 29",2:45am,EUR,Low Impact Expected,French Prelim CPI m/m,-1.0%,-0.9%,0.2%
"Fri, Jan 29",3:00am,CHF,Medium Impact Expected,KOF Economic Barometer,100.3,95.9,96.8
"Fri, Jan 29",3:00am,EUR,Medium Impact Expected,Spanish Flash CPI y/y,-0.3%,0.1%,0.0%
"Fri, Jan 29",3:00am,EUR,Medium Impact Expected,Spanish Flash GDP q/q,0.8%,0.8%,0.8%
"Fri, Jan 29",4:00am,EUR,Medium Impact Expected,M3 Money Supply y/y,4.7%,5.2%,5.0%
"Fri, Jan 29",4:00am,EUR,Low Impact Expected,Private Loans y/y,1.4%,1.5%,1.4%
"Fri, Jan 29",5:00am,EUR,High Impact Expected,CPI Flash Estimate y/y,0.4%,0.4%,0.2%
"Fri, Jan 29",5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,1.0%,0.9%,0.9%
"Fri, Jan 29",8:30am,CAD,High Impact Expected,GDP m/m,0.3%,0.3%,0.0%
"Fri, Jan 29",8:30am,CAD,Medium Impact Expected,RMPI m/m,-5.0%,-3.8%,-4.1%
"Fri, Jan 29",8:30am,CAD,Low Impact Expected,IPPI m/m,-0.2%,-0.4%,-0.3%
"Fri, Jan 29",8:30am,USD,High Impact Expected,Advance GDP q/q,0.7%,0.8%,2.0%
"Fri, Jan 29",8:30am,USD,Medium Impact Expected,Advance GDP Price Index q/q,0.8%,1.2%,1.3%
"Fri, Jan 29",8:30am,USD,Medium Impact Expected,Employment Cost Index q/q,0.6%,0.6%,0.6%
"Fri, Jan 29",8:30am,USD,Medium Impact Expected,Goods Trade Balance,-61.5B,-60.0B,-60.3B
"Fri, Jan 29",9:45am,USD,Medium Impact Expected,Chicago PMI,55.6,45.4,42.9
"Fri, Jan 29",10:00am,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,92.0,93.1,93.3
"Fri, Jan 29",10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.5%,2.4%,
"Sun, Jan 31",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,-1.3%,3.8%,
"Sun, Jan 31",5:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,51.5,51.9,
"Sun, Jan 31",6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.4%,0.2%,
"Sun, Jan 31",7:54pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,53.5,54.4,
"Sun, Jan 31",7:56pm,CNY,High Impact Expected,Manufacturing PMI,49.4,49.6,49.7
"Sun, Jan 31",8:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,48.4,48.1,48.2
"Sun, Jan 31",9:00pm,JPY,Low Impact Expected,Final Manufacturing PMI,52.3,52.4,52.4
