Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Dec 21",9:19am,NZD,Low Impact Expected,GDT Price Index,-1.5%,1.4%,
"Tue, Dec 21",9:57am,EUR,Low Impact Expected,Consumer Confidence,-8,-8,-7
"Tue, Dec 21",10:30am,AUD,Low Impact Expected,CB Leading Index m/m,0.3%,0.2%,
"Tue, Dec 21",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.1%,0.3%,
"Tue, Dec 21",6:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Wed, Dec 22",2:00am,GBP,Low Impact Expected,Current Account,-24.4B,-15.8B,-13.5B
"Wed, Dec 22",2:00am,GBP,Low Impact Expected,Final GDP q/q,1.1%,1.3%,1.3%
"Wed, Dec 22",2:00am,GBP,Low Impact Expected,Revised Business Investment q/q,-2.5%,0.4%,0.4%
"Wed, Dec 22",8:30am,USD,Medium Impact Expected,Final GDP q/q,2.3%,2.1%,2.1%
"Wed, Dec 22",8:30am,USD,Low Impact Expected,Final GDP Price Index q/q,6.0%,5.9%,5.9%
"Wed, Dec 22",9:00am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
"Wed, Dec 22",9:00am,CNY,Low Impact Expected,CB Leading Index m/m,1.0%,0.3%,
"Wed, Dec 22",10:00am,USD,Medium Impact Expected,CB Consumer Confidence,115.8,111.1,111.9
"Wed, Dec 22",10:00am,USD,Medium Impact Expected,Existing Home Sales,6.46M,6.55M,6.34M
"Wed, Dec 22",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-4.7M,-2.4M,-4.6M
"Wed, Dec 22",7:30pm,AUD,Low Impact Expected,Private Sector Credit m/m,0.9%,0.5%,0.5%
"Wed, Dec 22",11:31pm,JPY,Medium Impact Expected,BOJ Gov Kuroda Speaks,,,
"Thu, Dec 23",2:00am,EUR,Low Impact Expected,German Import Prices m/m,3.0%,0.9%,3.8%
"Thu, Dec 23",8:30am,CAD,High Impact Expected,GDP m/m,0.8%,0.8%,0.2%
"Thu, Dec 23",8:30am,USD,High Impact Expected,Core PCE Price Index m/m,0.5%,0.4%,0.5%
"Thu, Dec 23",8:30am,USD,Medium Impact Expected,Core Durable Goods Orders m/m,0.8%,0.6%,0.3%
"Thu, Dec 23",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,2.5%,1.9%,-0.4%
"Thu, Dec 23",8:30am,USD,Low Impact Expected,Personal Income m/m,0.4%,0.4%,0.5%
"Thu, Dec 23",8:30am,USD,Low Impact Expected,Personal Spending m/m,0.6%,0.6%,1.4%
"Thu, Dec 23",8:30am,USD,Low Impact Expected,Unemployment Claims,205K,200K,205K
"Thu, Dec 23",8:56am,EUR,Low Impact Expected,Belgian NBB Business Climate,3.6,4.5,4.2
"Thu, Dec 23",10:00am,USD,Low Impact Expected,New Home Sales,744K,770K,662K
"Thu, Dec 23",10:00am,USD,Low Impact Expected,Revised UoM Consumer Sentiment,70.6,70.4,70.4
"Thu, Dec 23",10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,4.8%,4.9%,
"Thu, Dec 23",10:30am,USD,Low Impact Expected,Natural Gas Storage,-55B,-54B,-88B
"Thu, Dec 23",6:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.5%,0.4%,0.1%
"Thu, Dec 23",6:50pm,JPY,Low Impact Expected,SPPI y/y,1.1%,1.0%,1.0%
"Fri, Dec 24",12:02am,JPY,Low Impact Expected,Housing Starts y/y,3.7%,7.4%,10.4%
"Fri, Dec 24",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Fri, Dec 24",All Day,USD,Non-Economic,Bank Holiday,,,
"Sun, Dec 26",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Dec 26",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Dec 26",6:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Sun, Dec 26",6:50pm,JPY,Low Impact Expected,Retail Sales y/y,1.9%,1.8%,0.9%
"Mon, Dec 27",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, Dec 27",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, Dec 27",All Day,NZD,Non-Economic,Bank Holiday,,,
"Mon, Dec 27",All Day,AUD,Non-Economic,Bank Holiday,,,
"Mon, Dec 27",6:30pm,JPY,Low Impact Expected,Unemployment Rate,2.8%,2.7%,2.7%
"Mon, Dec 27",6:50pm,JPY,Low Impact Expected,Prelim Industrial Production m/m,7.2%,4.9%,1.8%
"Tue, Dec 28",12:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,0.8%,0.5%,0.6%
"Tue, Dec 28",All Day,GBP,Non-Economic,Bank Holiday,,,
"Tue, Dec 28",All Day,CAD,Non-Economic,Bank Holiday,,,
"Tue, Dec 28",9:00am,USD,Low Impact Expected,HPI m/m,1.1%,0.9%,0.9%
"Tue, Dec 28",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,18.4%,18.6%,19.1%
"Tue, Dec 28",10:00am,USD,Low Impact Expected,Richmond Manufacturing Index,16,11,11
"Wed, Dec 29",4:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,0.0,-10.8,
"Wed, Dec 29",4:00am,EUR,Low Impact Expected,M3 Money Supply y/y,7.3%,7.6%,7.7%
"Wed, Dec 29",4:00am,EUR,Low Impact Expected,Private Loans y/y,4.2%,4.2%,4.1%
"Wed, Dec 29",8:30am,USD,Low Impact Expected,Goods Trade Balance,-97.8B,-89.0B,-83.2B
"Wed, Dec 29",8:30am,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,1.2%,1.5%,2.3%
"Wed, Dec 29",10:00am,USD,Low Impact Expected,Pending Home Sales m/m,-2.2%,0.6%,7.5%
"Wed, Dec 29",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-3.6M,-2.7M,-4.7M
"Thu, Dec 30",2:00am,GBP,Low Impact Expected,Nationwide HPI m/m,1.0%,0.5%,0.9%
"Thu, Dec 30",3:00am,CHF,Medium Impact Expected,KOF Economic Barometer,107.0,106.2,107.5
"Thu, Dec 30",3:00am,EUR,Low Impact Expected,Spanish Flash CPI y/y,6.7%,5.6%,5.5%
"Thu, Dec 30",8:30am,USD,Low Impact Expected,Unemployment Claims,198K,205K,206K
"Thu, Dec 30",9:45am,USD,Low Impact Expected,Chicago PMI,63.1,61.9,61.8
"Thu, Dec 30",10:30am,USD,Low Impact Expected,Natural Gas Storage,-136B,-128B,-55B
"Thu, Dec 30",All Day,JPY,Non-Economic,Bank Holiday,,,
"Thu, Dec 30",8:00pm,CNY,Low Impact Expected,Manufacturing PMI,50.3,50.0,50.1
"Thu, Dec 30",8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,52.7,52.0,52.3
"Fri, Dec 31",All Day,EUR,Non-Economic,German Bank Holiday,,,
