Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Dec 21",7:30pm,AUD,Low Impact Expected,Retail Sales m/m,7.0%,2.1%,1.4%
"Mon, Dec 21",11:59pm,JPY,Low Impact Expected,BOJ Core CPI y/y,-0.1%,0.0%,0.0%
"Tue, Dec 22",2:00am,EUR,Low Impact Expected,German GfK Consumer Climate,-7.3,-8.7,-6.8
"Tue, Dec 22",2:00am,GBP,Low Impact Expected,Final GDP q/q,16.0%,15.5%,15.5%
"Tue, Dec 22",2:00am,GBP,Low Impact Expected,Public Sector Net Borrowing,30.8B,26.3B,20.9B
"Tue, Dec 22",2:00am,GBP,Low Impact Expected,Revised Business Investment q/q,9.4%,8.8%,8.8%
"Tue, Dec 22",2:02am,GBP,Low Impact Expected,Current Account,-15.7B,-12.9B,-11.9B
"Tue, Dec 22",8:30am,USD,Medium Impact Expected,Final GDP q/q,33.4%,33.1%,33.1%
"Tue, Dec 22",8:32am,USD,Low Impact Expected,Final GDP Price Index q/q,3.5%,3.6%,3.6%
"Tue, Dec 22",9:00am,CNY,Low Impact Expected,CB Leading Index m/m,1.2%,1.3%,
"Tue, Dec 22",9:59am,USD,Low Impact Expected,Richmond Manufacturing Index,19,11,15
"Tue, Dec 22",10:00am,USD,Low Impact Expected,CB Consumer Confidence,88.6,97.1,92.9
"Tue, Dec 22",10:00am,USD,Low Impact Expected,Existing Home Sales,6.69M,6.70M,6.86M
"Tue, Dec 22",6:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Tue, Dec 22",7:30pm,AUD,Low Impact Expected,Goods Trade Balance,1.96B,4.67B,
"Tue, Dec 22",7:30pm,AUD,Low Impact Expected,Private Sector Credit m/m,0.1%,0.1%,0.0%
"Wed, Dec 23",2:00am,EUR,Low Impact Expected,German Import Prices m/m,0.5%,0.3%,0.3%
"Wed, Dec 23",8:30am,CAD,Medium Impact Expected,GDP m/m,0.4%,0.3%,0.8%
"Wed, Dec 23",8:30am,USD,Low Impact Expected,Core Durable Goods Orders m/m,0.4%,0.5%,1.9%
"Wed, Dec 23",8:30am,USD,Low Impact Expected,Core PCE Price Index m/m,0.0%,0.1%,0.0%
"Wed, Dec 23",8:30am,USD,Low Impact Expected,Durable Goods Orders m/m,0.9%,0.6%,1.8%
"Wed, Dec 23",8:30am,USD,Low Impact Expected,Personal Income m/m,-1.1%,-0.3%,-0.6%
"Wed, Dec 23",8:30am,USD,Low Impact Expected,Personal Spending m/m,-0.4%,-0.2%,0.3%
"Wed, Dec 23",8:30am,USD,Low Impact Expected,Unemployment Claims,803K,882K,892K
"Wed, Dec 23",9:00am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
"Wed, Dec 23",9:00am,USD,Low Impact Expected,HPI m/m,1.5%,0.6%,1.7%
"Wed, Dec 23",10:00am,USD,Low Impact Expected,New Home Sales,841K,994K,945K
"Wed, Dec 23",10:00am,USD,Low Impact Expected,Revised UoM Consumer Sentiment,80.7,81.0,81.4
"Wed, Dec 23",10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.5%,2.3%,
"Wed, Dec 23",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-0.6M,-2.9M,-3.1M
"Wed, Dec 23",12:00pm,USD,Low Impact Expected,Natural Gas Storage,-152B,-160B,-122B
"Wed, Dec 23",6:50pm,JPY,Low Impact Expected,SPPI y/y,-0.6%,-0.6%,-0.5%
"Wed, Dec 23",11:55pm,JPY,Low Impact Expected,BOJ Gov Kuroda Speaks,,,
"Thu, Dec 24",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Thu, Dec 24",8:30am,CAD,Low Impact Expected,Building Permits m/m,12.9%,2.5%,-12.6%
"Thu, Dec 24",All Day,AUD,Non-Economic,Bank Holiday,,,
"Thu, Dec 24",All Day,NZD,Non-Economic,Bank Holiday,,,
"Thu, Dec 24",6:30pm,JPY,Low Impact Expected,Tokyo Core CPI y/y,-0.9%,-0.8%,-0.7%
"Thu, Dec 24",6:30pm,JPY,Low Impact Expected,Unemployment Rate,2.9%,3.1%,3.1%
"Thu, Dec 24",6:50pm,JPY,Low Impact Expected,Retail Sales y/y,0.7%,1.8%,6.4%
"Fri, Dec 25",12:00am,JPY,Low Impact Expected,Housing Starts y/y,-3.7%,-4.8%,-8.3%
"Fri, Dec 25",All Day,CHF,Non-Economic,Bank Holiday,,,
"Fri, Dec 25",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Fri, Dec 25",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Fri, Dec 25",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Fri, Dec 25",All Day,GBP,Non-Economic,Bank Holiday,,,
"Fri, Dec 25",All Day,CAD,Non-Economic,Bank Holiday,,,
"Fri, Dec 25",All Day,USD,Non-Economic,Bank Holiday,,,
"Sun, Dec 27",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Dec 27",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Dec 27",6:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Sun, Dec 27",6:50pm,JPY,Low Impact Expected,Prelim Industrial Production m/m,0.0%,1.4%,4.0%
"Mon, Dec 28",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, Dec 28",All Day,CAD,Non-Economic,Bank Holiday,,,
"Tue, Dec 29",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,7.9%,7.0%,6.6%
"Wed, Dec 30",1:57am,GBP,Low Impact Expected,Nationwide HPI m/m,0.8%,0.4%,0.9%
"Wed, Dec 30",3:00am,CHF,Low Impact Expected,KOF Economic Barometer,104.3,101.4,103.7
"Wed, Dec 30",3:00am,EUR,Low Impact Expected,Spanish Flash CPI y/y,-0.5%,-0.6%,-0.8%
"Wed, Dec 30",4:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,46.8,30.0,
"Wed, Dec 30",8:30am,USD,Low Impact Expected,Goods Trade Balance,-84.8B,-81.5B,-80.4B
"Wed, Dec 30",8:30am,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,-0.1%,0.7%,1.1%
"Wed, Dec 30",9:45am,USD,Low Impact Expected,Chicago PMI,59.5,56.6,58.2
"Wed, Dec 30",10:00am,USD,Low Impact Expected,Pending Home Sales m/m,-2.6%,0.1%,-0.9%
"Wed, Dec 30",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-6.1M,-3.0M,-0.6M
"Wed, Dec 30",All Day,JPY,Non-Economic,Bank Holiday,,,
"Wed, Dec 30",8:00pm,CNY,Low Impact Expected,Manufacturing PMI,51.9,52.0,52.1
"Wed, Dec 30",8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,55.7,56.3,56.4
"Thu, Dec 31",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Thu, Dec 31",8:30am,USD,Low Impact Expected,Unemployment Claims,787K,832K,806K
"Thu, Dec 31",10:30am,USD,Low Impact Expected,Natural Gas Storage,-114B,-127B,-152B
"Thu, Dec 31",All Day,NZD,Non-Economic,Bank Holiday,,,
"Thu, Dec 31",All Day,AUD,Non-Economic,Bank Holiday,,,
"Thu, Dec 31",All Day,JPY,Non-Economic,Bank Holiday,,,
"Thu, Dec 31",All Day,CNY,Non-Economic,Bank Holiday,,,
