Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Dec 26",All Day,CHF,Non-Economic,Bank Holiday,,,
"Wed, Dec 26",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Wed, Dec 26",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Wed, Dec 26",All Day,GBP,Non-Economic,Bank Holiday,,,
"Wed, Dec 26",All Day,CAD,Non-Economic,Bank Holiday,,,
"Wed, Dec 26",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,-6.1%,-5.6%,-4.9%
"Wed, Dec 26",10:00am,USD,Low Impact Expected,Richmond Manufacturing Index,-4,0,0
"Thu, Dec 27",12:00am,JPY,Low Impact Expected,Housing Starts y/y,-27.0%,-28.5%,-35.0%
"Thu, Dec 27",4:30am,GBP,Medium Impact Expected,High Street Lending,44.8K,44.3K,
"Thu, Dec 27",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,10.5B,9.4B,10.1B
"Thu, Dec 27",8:30am,USD,High Impact Expected,Core Durable Goods Orders m/m,-0.7%,0.5%,-0.9%
"Thu, Dec 27",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,0.1%,2.0%,-0.4%
"Thu, Dec 27",8:30am,USD,Low Impact Expected,Unemployment Claims,349K,340K,348K
"Thu, Dec 27",10:00am,USD,High Impact Expected,CB Consumer Confidence,88.6,86.5,87.8
"Thu, Dec 27",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-3.3M,-1.4M,-7.6M
"Thu, Dec 27",6:15pm,JPY,Low Impact Expected,Final Manufacturing PMI,52.3,50.8,
"Thu, Dec 27",6:30pm,JPY,Medium Impact Expected,Tokyo Core CPI y/y,0.3%,0.3%,0.1%
"Thu, Dec 27",6:30pm,JPY,Low Impact Expected,Household Spending y/y,-0.6%,0.4%,0.6%
"Thu, Dec 27",6:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.4%,0.3%,0.1%
"Thu, Dec 27",6:30pm,JPY,Low Impact Expected,Unemployment Rate,3.8%,4.0%,4.0%
"Thu, Dec 27",6:50pm,JPY,Medium Impact Expected,Prelim Industrial Production m/m,-1.6%,-1.6%,1.7%
"Thu, Dec 27",6:50pm,JPY,Medium Impact Expected,Retail Sales y/y,1.6%,0.9%,0.8%
"Thu, Dec 27",8:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-0.2%,-0.3%,-0.1%
"Fri, Dec 28",2:00am,GBP,Medium Impact Expected,Nationwide HPI m/m,-0.5%,-0.4%,-0.8%
"Fri, Dec 28",All Day,EUR,Medium Impact Expected,German Prelim CPI m/m,0.5%,0.8%,0.5%
"Fri, Dec 28",4:00am,EUR,Low Impact Expected,Retail PMI,46.0,45.9,
"Fri, Dec 28",5:00am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
"Fri, Dec 28",5:30am,CHF,Medium Impact Expected,KOF Economic Barometer,1.99,1.98,2.02
"Fri, Dec 28",5:30am,CHF,Medium Impact Expected,UBS Consumption Indicator,2.13,2.21,
"Fri, Dec 28",5:30am,EUR,Low Impact Expected,Italian 10-y Bond Auction,4.62|1.3,4.47|1.5,
"Fri, Dec 28",9:45am,USD,Medium Impact Expected,Chicago PMI,56.6,52.0,52.9
"Fri, Dec 28",10:00am,USD,High Impact Expected,New Home Sales,647K,718K,711K
"Fri, Dec 28",10:30am,USD,Low Impact Expected,Natural Gas Storage,-165B,-155B,-121B
"Sun, Dec 30",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, Dec 30",7:30pm,AUD,Medium Impact Expected,Private Sector Credit m/m,1.7%,1.0%,0.9%
"Mon, Dec 31",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, Dec 31",10:00am,USD,High Impact Expected,Existing Home Sales,5.00M,4.97M,4.98M
"Mon, Dec 31",All Day,NZD,Non-Economic,Bank Holiday,,,
"Mon, Dec 31",All Day,AUD,Non-Economic,Bank Holiday,,,
"Mon, Dec 31",All Day,CNY,Non-Economic,Bank Holiday,,,
"Mon, Dec 31",All Day,JPY,Non-Economic,Bank Holiday,,,
"Mon, Dec 31",8:00pm,CNY,High Impact Expected,Manufacturing PMI,55.3,55.4,
